gene,Rg,Rg_mean,n_pairs_computable,ReproScore,R_self,frac_pairs,empirical_p,evt_p,evt_method,evt_n_exc,evt_xi,evt_gof_p,empirical_FDR,evt_FDR,shuffle_p,shuffle_FDR,shuffle_FDR_low_power,atlas_member,strength_tier
CSF1R,0.11000884354751315,0.11930484923527421,6,0.6423699914748509,0.11930484923527421,0.16666666666666666,0.2517482517482518,0.2517482517482518,empirical,NA,NA,NA,0.39316858440364416,0.39316858440364416,0.2517482517482518,0.39316858440364416,FALSE,FALSE,not_member
CTR9,0.10801054284948833,0.04435153896559233,6,0.4876385336743393,0.04435153896559233,0,0.25574425574425574,0.25574425574425574,empirical,NA,NA,NA,0.396251969374499,0.396251969374499,0.25574425574425574,0.396251969374499,FALSE,FALSE,not_member
ZCCHC8,0.10700933068263097,0.0365326408172136,6,0.5140664961636828,0.0365326408172136,0,0.3126873126873127,0.3126873126873127,empirical,NA,NA,NA,0.4518558364712211,0.4518558364712211,0.3126873126873127,0.4518558364712211,FALSE,FALSE,not_member
RB1,0.10675382455375992,0.07694710546600221,6,0.5601023017902813,0.07694710546600221,0,0.31368631368631367,0.31368631368631367,empirical,NA,NA,NA,0.4518558364712211,0.4518558364712211,0.31368631368631367,0.4518558364712211,FALSE,FALSE,not_member
RPS27,0.1059147443449424,0.06403006696088263,6,0.5707587382779199,0.06403006696088263,0,0.2857142857142857,0.2857142857142857,empirical,NA,NA,NA,0.42748091603053434,0.42748091603053434,0.2857142857142857,0.42748091603053434,FALSE,FALSE,not_member
GPS2,0.1015422164110063,0.04094432887161449,6,0.6091219096334186,0.04094432887161449,0,0.22377622377622378,0.22377622377622378,empirical,NA,NA,NA,0.36248049471189964,0.36248049471189964,0.22377622377622378,0.36248049471189964,FALSE,FALSE,not_member
PPP4R2,0.1008125202750635,0.08102469487094692,6,0.5835464620630861,0.08102469487094692,0,0.3116883116883117,0.3116883116883117,empirical,NA,NA,NA,0.4518558364712211,0.4518558364712211,0.3116883116883117,0.4518558364712211,FALSE,FALSE,not_member
CD28,0.0997801822624393,0.06847064097671052,6,0.6023017902813299,0.06847064097671052,0,0.2787212787212787,0.2787212787212787,empirical,NA,NA,NA,0.4201162821852477,0.4201162821852477,0.2787212787212787,0.4201162821852477,FALSE,FALSE,not_member
TFDP1,0.09908818932355407,0.026827308139238788,6,0.5677749360613811,0.026827308139238788,0,0.3306693306693307,0.3306693306693307,empirical,NA,NA,NA,0.46795082174143543,0.46795082174143543,0.3306693306693307,0.46795082174143543,FALSE,FALSE,not_member
ATP6V1B2,0.09795546024852118,0.15600758443770546,6,0.6798806479113384,0.15600758443770546,0.16666666666666666,0.26173826173826176,0.26173826173826176,empirical,NA,NA,NA,0.40078671328671334,0.40078671328671334,0.26173826173826176,0.40078671328671334,FALSE,FALSE,not_member
IQGAP1,0.09731317247616866,0.09234038239210804,6,0.552003410059676,0.09234038239210804,0,0.2937062937062937,0.2937062937062937,empirical,NA,NA,NA,0.4312092401980042,0.4312092401980042,0.2937062937062937,0.4312092401980042,FALSE,FALSE,not_member
SYNE2,0.09683138380386339,0.17437585146126333,6,0.6112531969309463,0.17437585146126333,0.3333333333333333,0.2897102897102897,0.2897102897102897,empirical,NA,NA,NA,0.4285525794959757,0.4285525794959757,0.2897102897102897,0.4285525794959757,FALSE,FALSE,not_member
MDM4,0.09637858769870923,0.094452097118841,6,0.6295822676896845,0.094452097118841,0,0.1878121878121878,0.1878121878121878,empirical,NA,NA,NA,0.32290516501042815,0.32290516501042815,0.1878121878121878,0.32290516501042815,FALSE,FALSE,not_member
SMARCB1,0.09265943688582977,0.14085207326001836,6,0.572463768115942,0.14085207326001836,0.16666666666666666,0.3096903096903097,0.3096903096903097,empirical,NA,NA,NA,0.4518558364712211,0.4518558364712211,0.3096903096903097,0.4518558364712211,FALSE,FALSE,not_member
XPO1,0.09009718592420535,0.02629952449371998,6,0.5515771526001705,0.02629952449371998,0,0.25574425574425574,0.25574425574425574,empirical,NA,NA,NA,0.396251969374499,0.396251969374499,0.25574425574425574,0.396251969374499,FALSE,FALSE,not_member
ERCC2,0.08991062650221247,0.08488488891192073,6,0.5549872122762148,0.08488488891192073,0,0.3676323676323676,0.3676323676323676,empirical,NA,NA,NA,0.5038877206709375,0.5038877206709375,0.3676323676323676,0.5038877206709375,FALSE,FALSE,not_member
CDKN1A,0.08573064623585772,0.08807562008102071,6,0.6167945439045184,0.08807562008102071,0,0.37462537462537465,0.37462537462537465,empirical,NA,NA,NA,0.5116834385127069,0.5116834385127069,0.37462537462537465,0.5116834385127069,FALSE,FALSE,not_member
HDAC2,0.08158391999992828,0.04759081479343509,6,0.5387894288150042,0.04759081479343509,0,0.3106893106893107,0.3106893106893107,empirical,NA,NA,NA,0.4518558364712211,0.4518558364712211,0.3106893106893107,0.4518558364712211,FALSE,FALSE,not_member
KMT2C,0.07814024797588766,0.13341143306923423,6,0.623614663256607,0.13341143306923423,0.16666666666666666,0.22677322677322678,0.22677322677322678,empirical,NA,NA,NA,0.36582347693458805,0.36582347693458805,0.22677322677322678,0.36582347693458805,FALSE,FALSE,not_member
CDKN2A,0.07767306011973465,0.18078174616052567,6,0.6027280477408354,0.18078174616052567,0.16666666666666666,0.24875124875124874,0.24875124875124874,empirical,NA,NA,NA,0.39316858440364416,0.39316858440364416,0.24875124875124874,0.39316858440364416,FALSE,FALSE,not_member
BRD4,0.07702835698049265,0.056037288388224735,6,0.5754475703324808,0.056037288388224735,0,0.24975024975024976,0.24975024975024976,empirical,NA,NA,NA,0.39316858440364416,0.39316858440364416,0.24975024975024976,0.39316858440364416,FALSE,FALSE,not_member
PPP6R2,0.07691021757306636,0.1431849680786566,6,0.6121057118499573,0.1431849680786566,0,0.3146853146853147,0.3146853146853147,empirical,NA,NA,NA,0.4518558364712211,0.4518558364712211,0.3146853146853147,0.4518558364712211,FALSE,FALSE,not_member
HDAC7,0.07567705767369254,0.10418762101739928,6,0.5647911338448423,0.10418762101739928,0.16666666666666666,0.34765234765234765,0.34765234765234765,empirical,NA,NA,NA,0.48637483512928353,0.48637483512928353,0.34765234765234765,0.48637483512928353,FALSE,FALSE,not_member
HLA-B,0.07319965678686147,0.12938239699507997,6,0.6227621483375959,0.12938239699507997,0,0.34865134865134867,0.34865134865134867,empirical,NA,NA,NA,0.48637483512928353,0.48637483512928353,0.34865134865134867,0.48637483512928353,FALSE,FALSE,not_member
PPP2R1A,0.07293772615423186,0.0873386779629727,6,0.5924978687127025,0.0873386779629727,0.16666666666666666,0.3646353646353646,0.3646353646353646,empirical,NA,NA,NA,0.5032995173840243,0.5032995173840243,0.3646353646353646,0.5032995173840243,FALSE,FALSE,not_member
SDC4,0.07245042194921937,0.08119605495057286,6,0.623614663256607,0.08119605495057286,0,0.2887112887112887,0.2887112887112887,empirical,NA,NA,NA,0.4285525794959757,0.4285525794959757,0.2887112887112887,0.4285525794959757,FALSE,FALSE,not_member
UBE2A,0.07116908428245833,0.046464536204628204,6,0.5323955669224212,0.046464536204628204,0,0.42157842157842157,0.42157842157842157,empirical,NA,NA,NA,0.5492856978005493,0.5492856978005493,0.42157842157842157,0.5492856978005493,FALSE,FALSE,not_member
RYBP,0.0672199106041469,0.0993808949526621,6,0.5225916453537937,0.0993808949526621,0,0.32667332667332666,0.32667332667332666,empirical,NA,NA,NA,0.46397081179689875,0.46397081179689875,0.32667332667332666,0.46397081179689875,FALSE,FALSE,not_member
IFNAR1,0.06716983992352127,0.0620443627592746,6,0.5076726342710998,0.0620443627592746,0,0.3626373626373626,0.3626373626373626,empirical,NA,NA,NA,0.5032995173840243,0.5032995173840243,0.3626373626373626,0.5032995173840243,FALSE,FALSE,not_member
DDX5,0.06582938398150372,0.1310364083246144,6,0.6794543904518329,0.1310364083246144,0.16666666666666666,0.24275724275724275,0.24275724275724275,empirical,NA,NA,NA,0.3884115884115884,0.3884115884115884,0.24275724275724275,0.3884115884115884,FALSE,FALSE,not_member
MAD2L2,0.06513151902207301,0.13013908864290355,6,0.5750213128729753,0.13013908864290355,0.16666666666666666,0.4125874125874126,0.4125874125874126,empirical,NA,NA,NA,0.5453606795888676,0.5453606795888676,0.4125874125874126,0.5453606795888676,FALSE,FALSE,not_member
RAD50,0.06463015744132766,0.03816610033470722,6,0.48721227621483376,0.03816610033470722,0,0.34265734265734266,0.34265734265734266,empirical,NA,NA,NA,0.4814397072461588,0.4814397072461588,0.34265734265734266,0.4814397072461588,FALSE,FALSE,not_member
SDHA,0.06069215482306824,0.08275741552096347,6,0.5843989769820972,0.08275741552096347,0.16666666666666666,0.36363636363636365,0.36363636363636365,empirical,NA,NA,NA,0.5032995173840243,0.5032995173840243,0.36363636363636365,0.5032995173840243,FALSE,FALSE,not_member
EIF3A,0.059388894843099956,-0.0049311260113741665,6,0.4833759590792839,-0.0049311260113741665,0,0.3196803196803197,0.3196803196803197,empirical,NA,NA,NA,0.4573528661119902,0.4573528661119902,0.3196803196803197,0.4573528661119902,FALSE,FALSE,not_member
SLC9A3R1,0.05561421083664399,0.07185915408142361,6,0.5426257459505541,0.07185915408142361,0,0.41058941058941056,0.41058941058941056,empirical,NA,NA,NA,0.5453606795888676,0.5453606795888676,0.41058941058941056,0.5453606795888676,FALSE,FALSE,not_member
EP300,0.053982816798703745,0.05289662223736471,6,0.5200341005967605,0.05289662223736471,0,0.3826173826173826,0.3826173826173826,empirical,NA,NA,NA,0.5171931516759103,0.5171931516759103,0.3826173826173826,0.5171931516759103,FALSE,FALSE,not_member
MAPK3,0.05180931377480584,0.11455721490349063,6,0.6159420289855072,0.11455721490349063,0,0.3246753246753247,0.3246753246753247,empirical,NA,NA,NA,0.4628099173553719,0.4628099173553719,0.3246753246753247,0.4628099173553719,FALSE,FALSE,not_member
NCOR2,0.048425648574090006,0.12076054905582861,6,0.6381074168797954,0.12076054905582861,0,0.34165834165834164,0.34165834165834164,empirical,NA,NA,NA,0.4814397072461588,0.4814397072461588,0.34165834165834164,0.4814397072461588,FALSE,FALSE,not_member
BUB1B,0.048240213600033964,-0.03831903220573993,6,0.4803921568627451,-0.03831903220573993,0.16666666666666666,0.4225774225774226,0.4225774225774226,empirical,NA,NA,NA,0.5492856978005493,0.5492856978005493,0.4225774225774226,0.5492856978005493,FALSE,FALSE,not_member
BAX,0.044193715686767845,0.01934128242671762,6,0.561381074168798,0.01934128242671762,0.16666666666666666,0.42157842157842157,0.42157842157842157,empirical,NA,NA,NA,0.5492856978005493,0.5492856978005493,0.42157842157842157,0.5492856978005493,FALSE,FALSE,not_member
TRIM33,0.043810969493533025,0.051866073941134454,6,0.5699062233589087,0.051866073941134454,0,0.3676323676323676,0.3676323676323676,empirical,NA,NA,NA,0.5038877206709375,0.5038877206709375,0.3676323676323676,0.5038877206709375,FALSE,FALSE,not_member
UBB,0.04197596139696161,0.030933453297960645,6,0.48508098891730606,0.030933453297960645,0,0.4145854145854146,0.4145854145854146,empirical,NA,NA,NA,0.5453606795888676,0.5453606795888676,0.4145854145854146,0.5453606795888676,FALSE,FALSE,not_member
EPAS1,0.03990452811555743,0.047213604326313184,6,0.5132139812446718,0.047213604326313184,0,0.43156843156843155,0.43156843156843155,empirical,NA,NA,NA,0.5564961354435038,0.5564961354435038,0.43156843156843155,0.5564961354435038,FALSE,FALSE,not_member
ARID4B,0.03779662971146515,0.1574975980195687,6,0.6065643648763853,0.1574975980195687,0.16666666666666666,0.3786213786213786,0.3786213786213786,empirical,NA,NA,NA,0.5135625620054686,0.5135625620054686,0.3786213786213786,0.5135625620054686,FALSE,FALSE,not_member
DDR1,0.03690955221800035,0.040834959592395734,6,0.5481670929241261,0.040834959592395734,0,0.3786213786213786,0.3786213786213786,empirical,NA,NA,NA,0.5135625620054686,0.5135625620054686,0.3786213786213786,0.5135625620054686,FALSE,FALSE,not_member
TLE4,0.03611091278081428,-0.0064092401984486205,6,0.5230179028132993,-0.0064092401984486205,0,0.3956043956043956,0.3956043956043956,empirical,NA,NA,NA,0.5310853530031612,0.5310853530031612,0.3956043956043956,0.5310853530031612,FALSE,FALSE,not_member
NCSTN,0.03307529870602208,0.03549588729122933,6,0.5319693094629155,0.03549588729122933,0,0.44155844155844154,0.44155844155844154,empirical,NA,NA,NA,0.5650896334935422,0.5650896334935422,0.44155844155844154,0.5650896334935422,FALSE,FALSE,not_member
AHNAK,0.03302810708170354,0.02715100333156721,6,0.5353793691389599,0.02715100333156721,0,0.4145854145854146,0.4145854145854146,empirical,NA,NA,NA,0.5453606795888676,0.5453606795888676,0.4145854145854146,0.5453606795888676,FALSE,FALSE,not_member
YWHAE,0.030548947412419303,0.11995066084721209,6,0.5869565217391305,0.11995066084721209,0,0.43956043956043955,0.43956043956043955,empirical,NA,NA,NA,0.5649432534678436,0.5649432534678436,0.43956043956043955,0.5649432534678436,FALSE,FALSE,not_member
NFE2L2,0.028216509496718944,0.0688890296156171,6,0.5618073316283035,0.0688890296156171,0,0.4125874125874126,0.4125874125874126,empirical,NA,NA,NA,0.5453606795888676,0.5453606795888676,0.4125874125874126,0.5453606795888676,FALSE,FALSE,not_member
ITCH,0.026286109544780358,0.13430573622819306,6,0.6121057118499573,0.13430573622819306,0.3333333333333333,0.4755244755244755,0.4755244755244755,empirical,NA,NA,NA,0.5936483898267337,0.5936483898267337,0.4755244755244755,0.5936483898267337,FALSE,FALSE,not_member
BAZ1A,0.023565868534133415,0.006287048989921713,6,0.5707587382779199,0.006287048989921713,0.16666666666666666,0.39760239760239763,0.39760239760239763,empirical,NA,NA,NA,0.5319458698298288,0.5319458698298288,0.39760239760239763,0.5319458698298288,FALSE,FALSE,not_member
PRKDC,0.02266456905080761,0.05504735071716443,6,0.5890878090366581,0.05504735071716443,0,0.3926073926073926,0.3926073926073926,empirical,NA,NA,NA,0.5288731886670031,0.5288731886670031,0.3926073926073926,0.5288731886670031,FALSE,FALSE,not_member
KAT6B,0.02221619570197128,-0.05378970953135039,6,0.4560954816709292,-0.05378970953135039,0.16666666666666666,0.48951048951048953,0.48951048951048953,empirical,NA,NA,NA,0.6065606317972249,0.6065606317972249,0.48951048951048953,0.6065606317972249,FALSE,FALSE,not_member
LTB,0.021652766992831092,0.09022440116239389,6,0.603154305200341,0.09022440116239389,0,0.4805194805194805,0.4805194805194805,empirical,NA,NA,NA,0.597979797979798,0.597979797979798,0.4805194805194805,0.597979797979798,FALSE,FALSE,not_member
IKBKB,0.020581149216316846,0.12060178511473059,6,0.5699062233589088,0.12060178511473059,0,0.4245754245754246,0.4245754245754246,empirical,NA,NA,NA,0.5492856978005493,0.5492856978005493,0.4245754245754246,0.5492856978005493,FALSE,FALSE,not_member
NXF1,0.020029645842052714,-0.027339191649320804,6,0.4676044330775788,-0.027339191649320804,0,0.44255744255744256,0.44255744255744256,empirical,NA,NA,NA,0.5650896334935422,0.5650896334935422,0.44255744255744256,0.5650896334935422,FALSE,FALSE,not_member
FUS,0.016121651270234228,-0.05209277061545632,6,0.5238704177323104,-0.05209277061545632,0,0.42357642357642356,0.42357642357642356,empirical,NA,NA,NA,0.5492856978005493,0.5492856978005493,0.42357642357642356,0.5492856978005493,FALSE,FALSE,not_member
CSNK2B,0.01606860335643943,0.05766894123623664,6,0.540920716112532,0.05766894123623664,0.16666666666666666,0.46253746253746253,0.46253746253746253,empirical,NA,NA,NA,0.5830054190182807,0.5830054190182807,0.46253746253746253,0.5830054190182807,FALSE,FALSE,not_member
REL,0.010920767698514414,-0.01388564118332702,6,0.5225916453537937,-0.01388564118332702,0.16666666666666666,0.4745254745254745,0.4745254745254745,empirical,NA,NA,NA,0.5936483898267337,0.5936483898267337,0.4745254745254745,0.5936483898267337,FALSE,FALSE,not_member
RPL10,0.00995213750940474,0.1489704479871256,6,0.572463768115942,0.1489704479871256,0,0.4595404595404595,0.4595404595404595,empirical,NA,NA,NA,0.5810963230318068,0.5810963230318068,0.4595404595404595,0.5810963230318068,FALSE,FALSE,not_member
SMAD3,0.0095181988066498,0.08011052727566044,6,0.5571184995737426,0.08011052727566044,0,0.45254745254745254,0.45254745254745254,empirical,NA,NA,NA,0.5759694850603941,0.5759694850603941,0.45254745254745254,0.5759694850603941,FALSE,FALSE,not_member
IMP4,0.0059232565369514364,-0.03570956087915631,6,0.45907928388746805,-0.03570956087915631,0,0.5014985014985015,0.5014985014985015,empirical,NA,NA,NA,0.610519914867741,0.610519914867741,0.5014985014985015,0.610519914867741,FALSE,FALSE,not_member
RELA,0.005414803514345472,0.07527004193162959,6,0.5366581415174766,0.07527004193162959,0,0.4745254745254745,0.4745254745254745,empirical,NA,NA,NA,0.5936483898267337,0.5936483898267337,0.4745254745254745,0.5936483898267337,FALSE,FALSE,not_member
AFF4,0.0038084258722613316,0.05374988720049227,6,0.5622335890878091,0.05374988720049227,0,0.5004995004995005,0.5004995004995005,empirical,NA,NA,NA,0.610519914867741,0.610519914867741,0.5004995004995005,0.610519914867741,FALSE,FALSE,not_member
SKP2,0.0020488573900165497,0.02572905497815633,6,0.5059676044330776,0.02572905497815633,0,0.5364635364635365,0.5364635364635365,empirical,NA,NA,NA,0.6396270396270396,0.6396270396270396,0.5364635364635365,0.6396270396270396,FALSE,FALSE,not_member
IGF1,0.0010382867253091004,0.006099421164178913,6,0.5183290707587382,0.006099421164178913,0,0.4905094905094905,0.4905094905094905,empirical,NA,NA,NA,0.6065606317972249,0.6065606317972249,0.4905094905094905,0.6065606317972249,FALSE,FALSE,not_member
TUSC3,-0.005864211128734836,0.07132175979469035,6,0.5183290707587382,0.07132175979469035,0.16666666666666666,0.4975024975024975,0.4975024975024975,empirical,NA,NA,NA,0.6094405594405594,0.6094405594405594,0.4975024975024975,0.6094405594405594,FALSE,FALSE,not_member
TRAF7,-0.006014481014263989,-0.021758665058178018,6,0.540920716112532,-0.021758665058178018,0.16666666666666666,0.5184815184815185,0.5184815184815185,empirical,NA,NA,NA,0.6246514221974344,0.6246514221974344,0.5184815184815185,0.6246514221974344,FALSE,FALSE,not_member
BCL2L1,-0.006365317428362004,0.0454588831095019,6,0.5562659846547314,0.0454588831095019,0,0.4955044955044955,0.4955044955044955,empirical,NA,NA,NA,0.6088958063879694,0.6088958063879694,0.4955044955044955,0.6088958063879694,FALSE,FALSE,not_member
GTF2I,-0.0064231928819415505,-0.004215625877690128,6,0.5392156862745098,-0.004215625877690128,0,0.45554445554445555,0.45554445554445555,empirical,NA,NA,NA,0.57790752936384,0.57790752936384,0.45554445554445555,0.57790752936384,FALSE,FALSE,not_member
CCNB2,-0.00862548070553619,0.01792626762089836,6,0.4919011082693947,0.01792626762089836,0,0.5564435564435565,0.5564435564435565,empirical,NA,NA,NA,0.6550326550326551,0.6550326550326551,0.5564435564435565,0.6550326550326551,FALSE,FALSE,not_member
CTCF,-0.008762669735338385,0.06464585931497463,6,0.5592497868712702,0.06464585931497463,0.16666666666666666,0.5274725274725275,0.5274725274725275,empirical,NA,NA,NA,0.6323218066337333,0.6323218066337333,0.5274725274725275,0.6323218066337333,FALSE,FALSE,not_member
HOOK3,-0.010331645667845748,0.04753886006056874,6,0.5349531116794544,0.04753886006056874,0,0.5094905094905094,0.5094905094905094,empirical,NA,NA,NA,0.6164206164206164,0.6164206164206164,0.5094905094905094,0.6164206164206164,FALSE,FALSE,not_member
ASXL1,-0.010713386590372867,-0.06449189874870226,6,0.4458653026427962,-0.06449189874870226,0,0.4935064935064935,0.4935064935064935,empirical,NA,NA,NA,0.6083476272155517,0.6083476272155517,0.4935064935064935,0.6083476272155517,FALSE,FALSE,not_member
PTEN,-0.01243760079064618,0.00692416884011537,6,0.4833759590792839,0.00692416884011537,0,0.5454545454545454,0.5454545454545454,empirical,NA,NA,NA,0.6459763801153529,0.6459763801153529,0.5454545454545454,0.6459763801153529,FALSE,FALSE,not_member
EIF3E,-0.013141891369513735,-0.03422931479452258,6,0.46547314578005117,-0.03422931479452258,0,0.5684315684315684,0.5684315684315684,empirical,NA,NA,NA,0.6671412419915413,0.6671412419915413,0.5684315684315684,0.6671412419915413,FALSE,FALSE,not_member
EGR1,-0.013623920096867938,-0.003531372968483605,6,0.5426257459505541,-0.003531372968483605,0,0.5084915084915085,0.5084915084915085,empirical,NA,NA,NA,0.6164206164206164,0.6164206164206164,0.5084915084915085,0.6164206164206164,FALSE,FALSE,not_member
PNN,-0.024333558344702348,0.004238984861408014,6,0.4927536231884058,0.004238984861408014,0.16666666666666666,0.5194805194805194,0.5194805194805194,empirical,NA,NA,NA,0.6246514221974344,0.6246514221974344,0.5194805194805194,0.6246514221974344,FALSE,FALSE,not_member
DIS3,-0.026261550908260486,0.030797569742396353,6,0.5221653878942881,0.030797569742396353,0.16666666666666666,0.5374625374625375,0.5374625374625375,empirical,NA,NA,NA,0.6396270396270396,0.6396270396270396,0.5374625374625375,0.6396270396270396,FALSE,FALSE,not_member
RHOA,-0.027496277970446018,-0.041369289543009065,6,0.5004262574595055,-0.041369289543009065,0,0.5934065934065934,0.5934065934065934,empirical,NA,NA,NA,0.6902533668112303,0.6902533668112303,0.5934065934065934,0.6902533668112303,FALSE,FALSE,not_member
CYFIP1,-0.0293296759808536,-0.0071907952126458435,6,0.5225916453537937,-0.0071907952126458435,0,0.5554445554445554,0.5554445554445554,empirical,NA,NA,NA,0.6550326550326551,0.6550326550326551,0.5554445554445554,0.6550326550326551,FALSE,FALSE,not_member
SMG1,-0.03315710367697032,0.006679242564241215,6,0.46675191815856776,0.006679242564241215,0,0.6193806193806194,0.6193806193806194,empirical,NA,NA,NA,0.712015257469803,0.712015257469803,0.6193806193806194,0.712015257469803,FALSE,FALSE,not_member
NUMA1,-0.03586593622853801,-0.09852508141222302,6,0.4620630861040068,-0.09852508141222302,0,0.5914085914085914,0.5914085914085914,empirical,NA,NA,NA,0.6899766899766899,0.6899766899766899,0.5914085914085914,0.6899766899766899,FALSE,FALSE,not_member
ANKRD11,-0.035892543397378296,-0.08815909605993022,6,0.43861892583120204,-0.08815909605993022,0.16666666666666666,0.5824175824175825,0.5824175824175825,empirical,NA,NA,NA,0.6815154994259472,0.6815154994259472,0.5824175824175825,0.6815154994259472,FALSE,FALSE,not_member
HERC2,-0.0398830976018265,-0.07131006037372829,6,0.4062233589087809,-0.07131006037372829,0,0.6023976023976024,0.6023976023976024,empirical,NA,NA,NA,0.6965777585246613,0.6965777585246613,0.6023976023976024,0.6965777585246613,FALSE,FALSE,not_member
TCERG1,-0.042901317728280215,-0.061403532161553566,6,0.4390451832907076,-0.061403532161553566,0,0.5974025974025974,0.5974025974025974,empirical,NA,NA,NA,0.6928456159225389,0.6928456159225389,0.5974025974025974,0.6928456159225389,FALSE,FALSE,not_member
RICTOR,-0.04644275512069694,-0.10376559382612903,6,0.3930093776641091,-0.10376559382612903,0,0.6733266733266733,0.6733266733266733,empirical,NA,NA,NA,0.7562866932494439,0.7562866932494439,0.6733266733266733,0.7562866932494439,FALSE,FALSE,not_member
CNOT3,-0.04860435396566971,-0.14901131996145556,6,0.39428815004262574,-0.14901131996145556,0,0.5384615384615384,0.5384615384615384,empirical,NA,NA,NA,0.6396270396270396,0.6396270396270396,0.5384615384615384,0.6396270396270396,FALSE,FALSE,not_member
CCNC,-0.04913255310095028,-0.008618569215886425,6,0.4198635976129582,-0.008618569215886425,0,0.6933066933066933,0.6933066933066933,empirical,NA,NA,NA,0.7699043166465263,0.7699043166465263,0.6933066933066933,0.7699043166465263,FALSE,FALSE,not_member
NUF2,-0.04959723687633996,-0.01124876815280676,6,0.4279624893435635,-0.01124876815280676,0,0.6463536463536463,0.6463536463536463,empirical,NA,NA,NA,0.7280765211799695,0.7280765211799695,0.6463536463536463,0.7280765211799695,FALSE,FALSE,not_member
U2AF2,-0.058126165724493715,-0.05919818498549432,6,0.437766410912191,-0.05919818498549432,0,0.6343656343656343,0.6343656343656343,empirical,NA,NA,NA,0.7228817693933972,0.7228817693933972,0.6343656343656343,0.7228817693933972,FALSE,FALSE,not_member
STAG2,-0.059068378381318634,-0.10896560373470751,6,0.4271099744245524,-0.10896560373470751,0,0.6433566433566433,0.6433566433566433,empirical,NA,NA,NA,0.7267890610830092,0.7267890610830092,0.6433566433566433,0.7267890610830092,FALSE,FALSE,not_member
TAF15,-0.05940562913248765,-0.023223750793480564,6,0.514919011082694,-0.023223750793480564,0,0.6303696303696303,0.6303696303696303,empirical,NA,NA,NA,0.7204224347081489,0.7204224347081489,0.6303696303696303,0.7204224347081489,FALSE,FALSE,not_member
MED1,-0.05950207125704729,-0.04972178667295299,6,0.4761295822676897,-0.04972178667295299,0,0.6183816183816184,0.6183816183816184,empirical,NA,NA,NA,0.712015257469803,0.712015257469803,0.6183816183816184,0.712015257469803,FALSE,FALSE,not_member
MAP2K2,-0.07201698214419623,-0.1180791399239923,6,0.43137254901960786,-0.1180791399239923,0,0.6383616383616384,0.6383616383616384,empirical,NA,NA,NA,0.7232305266987349,0.7232305266987349,0.6383616383616384,0.7232305266987349,FALSE,FALSE,not_member
RAD21,-0.07220012707426846,-0.11149043739090839,6,0.3998294970161978,-0.11149043739090839,0,0.6783216783216783,0.6783216783216783,empirical,NA,NA,NA,0.7597202797202798,0.7597202797202798,0.6783216783216783,0.7597202797202798,FALSE,FALSE,not_member
USP9X,-0.07442393913466647,0.06365253945753084,6,0.5630861040068201,0.06365253945753084,0.16666666666666666,0.6273726273726273,0.6273726273726273,empirical,NA,NA,NA,0.7190937717253506,0.7190937717253506,0.6273726273726273,0.7190937717253506,FALSE,FALSE,not_member
XPA,-0.07580083633879085,0.004167450230947727,6,0.4607843137254902,0.004167450230947727,0,0.7252747252747253,0.7252747252747253,empirical,NA,NA,NA,0.7986171132238548,0.7986171132238548,0.7252747252747253,0.7986171132238548,FALSE,FALSE,not_member
ARID4A,-0.07965405551015059,-0.0026247773182990278,6,0.5093776641091219,-0.0026247773182990278,0,0.7492507492507493,0.7492507492507493,empirical,NA,NA,NA,0.8112658691171087,0.8112658691171087,0.7492507492507493,0.8112658691171087,FALSE,FALSE,not_member
NBN,-0.08344996435722585,-0.11869508820132707,6,0.3618925831202046,-0.11869508820132707,0,0.7242757242757243,0.7242757242757243,empirical,NA,NA,NA,0.7986171132238548,0.7986171132238548,0.7242757242757243,0.7986171132238548,FALSE,FALSE,not_member
SIN3A,-0.09081018271878666,-0.09052993834323193,6,0.4288150042625746,-0.09052993834323193,0,0.6863136863136863,0.6863136863136863,empirical,NA,NA,NA,0.7654164017800381,0.7654164017800381,0.6863136863136863,0.7654164017800381,FALSE,FALSE,not_member
FIP1L1,-0.09243164312501645,-0.08580481689457219,6,0.41432225063938616,-0.08580481689457219,0,0.6873126873126874,0.6873126873126874,empirical,NA,NA,NA,0.7654164017800381,0.7654164017800381,0.6873126873126874,0.7654164017800381,FALSE,FALSE,not_member
SPEN,-0.0956223894297912,-0.07433650441233376,6,0.4121909633418585,-0.07433650441233376,0,0.8401598401598401,0.8401598401598401,empirical,NA,NA,NA,0.8712768712768711,0.8712768712768711,0.8401598401598401,0.8712768712768711,FALSE,FALSE,not_member
RPS15,-0.09641776349251117,-0.009474581669641107,6,0.5076726342710998,-0.009474581669641107,0.16666666666666666,0.6363636363636364,0.6363636363636364,empirical,NA,NA,NA,0.7230566534914361,0.7230566534914361,0.6363636363636364,0.7230566534914361,FALSE,FALSE,not_member
MAX,-0.10479518026151852,-0.03476280915841314,6,0.4156010230179028,-0.03476280915841314,0,0.8361638361638362,0.8361638361638362,empirical,NA,NA,NA,0.8712768712768711,0.8712768712768711,0.8361638361638362,0.8712768712768711,FALSE,FALSE,not_member
EWSR1,-0.10516848137037545,-0.11213007485784907,6,0.3597612958226769,-0.11213007485784907,0,0.7242757242757243,0.7242757242757243,empirical,NA,NA,NA,0.7986171132238548,0.7986171132238548,0.7242757242757243,0.7986171132238548,FALSE,FALSE,not_member
